numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07725;20160202073000;1456.000000;0;0.000000;281.050000;266.520000;35;0;0;0;7;7;450;0;1;9;0.000000;mq;275.350000;mq;282.950000;0.100000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07811;20160202083000;2350.000000;310;5.000000;279.450000;266.830000;40;0;0;0;8;7;2250;0;3;2;0.000000;mq;mq;mq;mq;1.190000;0.000000;-99;768.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;2;360;7.000000;mq;0.000000;mq;7;3;mq;2;mq;
07886;20160202082000;1720.000000;0;0.000000;284.350000;271.250000;40;0;0;4;7;2;800;6;3;2;0.000000;mq;277.050000;mq;284.450000;0.150000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;4;0;mq;mq;mq;mq;1;360;2.000000;0.340000;0.000000;mq;7;6;mq;2;mq;
07902;20160202080000;2000.000000;0;0.000000;280.650000;263.300000;28;0;0;0;8;8;3500;0;7;/;0.000000;mq;274.050000;mq;283.250000;0.900000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;1;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;4;mq;1;210.000000;
07919;20160202074400;2130.000000;0;0.000000;278.550000;258.500000;22;0;0;0;5;2;2250;0;1;2;0.000000;mq;275.550000;mq;284.850000;0.550000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07921;20160202081000;1680.000000;0;0.000000;277.750000;265.620000;41;0;0;0;8;0;8000;0;0;2;0.000000;mq;274.750000;mq;283.550000;0.450000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;0.000000;mq;7;2;mq;mq;mq;
07924;20160202084000;2070.000000;270;2.000000;280.350000;261.610000;25;0;0;0;6;4;2250;0;1;2;0.000000;mq;273.950000;mq;285.950000;0.400000;0.000000;-99;768.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07928;20160202080000;1550.000000;270;4.000000;280.950000;263.560000;28;0;0;0;7;7;8000;0;0;7;0.000000;mq;277.350000;mq;281.850000;0.550000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;3;270;5.000000;mq;0.000000;mq;7;6;mq;1;220.000000;
07457;20160202060500;790.000000;0;0.000000;276.350000;mq;mq;0;0;0;8;8;2250;0;3;/;0.500000;275.150000;mq;283.750000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;20160202064500;1018.000000;0;0.000000;274.550000;273.840000;95;0;4;0;8;2;80;6;3;2;0.000000;mq;273.650000;mq;283.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20160202071500;1850.000000;150;1.000000;273.550000;266.240000;58;0;0;0;6;2;2250;0;1;7;0.000000;mq;271.650000;mq;277.150000;1.140000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07499;20160202070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07580;20160202073000;1260.000000;0;0.000000;279.350000;266.740000;40;0;0;4;8;8;3500;0;7;/;0.000000;mq;278.250000;mq;279.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20160202071500;1327.000000;0;0.000000;278.150000;272.940000;69;0;6;4;4;3;3500;0;3;2;1.500000;mq;277.150000;mq;282.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20160202073000;1250.000000;0;0.000000;276.150000;mq;mq;0;0;4;8;2;150;6;3;2;0.000000;mq;274.150000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07856;20160202063000;1620.000000;0;0.000000;278.650000;264.020000;34;0;0;0;8;0;8000;0;0;7;0.000000;mq;274.850000;mq;279.150000;0.550000;0.000000;-99;768.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;3;220;7.000000;1.950000;0.000000;mq;7;6;mq;1;mq;
07872;20160202074000;1355.000000;160;2.000000;278.350000;271.220000;60;0;4;0;8;8;3500;0;3;/;0.000000;mq;275.650000;mq;279.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;5;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;5;7;0;mq;mq;
07876;20160202063000;1270.000000;0;0.000000;276.050000;mq;mq;0;0;0;8;0;8000;0;0;7;0.000000;mq;mq;mq;mq;0.450000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07884;20160202073000;1400.000000;0;0.000000;277.150000;270.530000;62;0;0;0;7;7;2250;0;3;/;0.500000;mq;272.150000;mq;281.150000;0.650000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07888;20160202071500;1800.000000;0;0.000000;278.650000;260.160000;25;0;0;0;8;8;800;5;/;/;0.000000;mq;274.150000;mq;281.150000;0.600000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;2;mq;2;mq;
07889;20160202075000;1800.000000;0;0.000000;282.150000;275.710000;64;0;0;0;8;0;8000;0;0;2;0.000000;mq;274.650000;mq;282.150000;0.390000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07894;20160202071500;1350.000000;220;1.000000;277.750000;263.590000;35;0;0;0;8;8;3500;0;3;/;0.000000;mq;275.950000;mq;281.750000;0.320000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07895;20160202064500;1970.000000;0;0.000000;278.150000;258.170000;22;0;0;0;8;8;3500;0;1;/;0.000000;mq;273.650000;mq;279.650000;0.950000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;1;mq;2;mq;
07896;20160202072000;1416.000000;40;2.000000;278.650000;266.750000;42;0;0;0;8;8;3500;0;1;/;0.000000;mq;271.950000;mq;281.150000;0.660000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;mq;mq;mq;mq;mq;3;270;2.000000;mq;mq;mq;7;6;mq;2;mq;
07897;20160202074000;1870.000000;220;1.000000;276.050000;mq;mq;0;0;0;8;0;8000;0;0;7;0.000000;mq;mq;mq;mq;0.450000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07898;20160202073000;1080.000000;0;0.000000;274.650000;mq;mq;0;0;0;8;8;3500;0;1;/;0.000000;mq;273.950000;mq;283.850000;0.290000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;mq;mq;mq;mq;mq;mq;3;180;4.000000;mq;mq;mq;7;6;mq;2;mq;
07901;20160202070000;1870.000000;0;0.000000;279.950000;262.690000;28;0;0;0;7;7;2250;0;7;/;0.100000;mq;275.150000;mq;284.350000;0.900000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;2.200000;0.000000;mq;6;6;mq;2;mq;
07904;20160202070000;2080.000000;0;0.000000;275.150000;254.500000;20;0;0;0;7;1;3500;0;3;2;0.000000;mq;269.450000;mq;277.750000;1.060000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07908;20160202064500;1970.000000;0;0.000000;280.150000;257.410000;18;0;0;0;8;0;8000;0;0;7;0.000000;mq;273.650000;mq;280.650000;1.430000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07911;20160202074000;1620.000000;0;0.000000;278.150000;mq;mq;0;0;0;8;8;1250;0;3;/;0.000000;mq;273.150000;mq;280.150000;0.900000;0.000000;-99;768.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07966;20160202053000;1000.000000;0;0.000000;276.750000;273.800000;81;0;0;0;7;7;3500;0;3;0;0.000000;mq;276.450000;mq;286.950000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20160202080000;2350.000000;310;2.000000;278.650000;259.130000;23;0;0;0;7;7;1750;0;1;/;0.000000;mq;271.650000;mq;283.850000;1.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07861;20160202075500;1635.000000;220;5.000000;274.150000;mq;mq;0;0;0;7;7;1750;0;7;/;0.000000;mq;mq;mq;mq;0.600000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;220;7.000000;1.000000;0.000000;mq;7;6;mq;2;mq;
07870;20160202074500;1650.000000;0;0.000000;277.650000;268.640000;52;0;0;0;8;8;3500;0;1;/;0.000000;mq;273.750000;mq;282.950000;0.100000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07875;20160202080000;1860.000000;310;2.000000;279.250000;264.170000;33;0;0;0;8;8;3500;0;3;/;0.000000;mq;272.650000;mq;280.950000;0.880000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;2;360;8.000000;mq;mq;mq;6;6;mq;2;mq;
07877;20160202081000;1645.000000;90;2.000000;281.150000;262.300000;25;0;0;0;8;8;2250;0;1;/;0.000000;mq;273.550000;mq;282.850000;0.320000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;5;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07918;20160202075500;2284.000000;90;2.000000;275.950000;263.350000;39;0;4;0;8;8;2250;0;1;/;0.000000;mq;274.050000;mq;280.350000;1.200000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07458;20160202070000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20160202085900;1765.000000;0;0.000000;280.950000;259.960000;21;0;4;0;7;7;3500;0;7;0;0.000000;mq;274.850000;mq;281.950000;1.370000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;220;10.000000;2.750000;0.000000;mq;7;6;mq;2;mq;
07495;20160202085500;1440.000000;180;3.000000;280.350000;271.910000;55;0;0;4;6;3;1750;0;3;2;0.000000;mq;274.250000;mq;280.550000;0.100000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;1;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07925;20160202084500;1905.000000;320;2.000000;280.650000;262.840000;27;0;0;0;4;0;8000;0;0;7;0.000000;mq;276.450000;mq;286.150000;0.380000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;320;4.000000;0.510000;0.000000;mq;6;3;mq;2;mq;
07953;20160202081700;1800.000000;0;0.000000;280.950000;263.100000;27;0;0;0;7;0;8000;0;0;9;0.000000;mq;278.050000;mq;285.350000;0.100000;0.000000;-99;768.000000;3100.000000;mq;271.550000;mq;0;1;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;7;3;mq;2;mq;
07863;20160202090000;2000.000000;0;0.000000;281.950000;261.380000;22;0;0;0;8;0;8000;0;0;7;0.000000;mq;274.350000;mq;281.950000;1.000000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;2;mq;
07890;20160202081500;2200.000000;310;1.000000;278.350000;256.570000;19;0;0;0;6;5;800;5;0;9;0.000000;mq;274.250000;mq;280.350000;0.850000;0.000000;-99;768.000000;3100.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;3;310;1.000000;mq;mq;mq;2;6;mq;2;mq;
07900;20160202072000;2040.000000;0;0.000000;278.550000;263.550000;33;0;0;0;8;8;1750;0;1;/;0.000000;mq;273.650000;mq;279.250000;1.250000;0.000000;-99;768.000000;3100.000000;mq;271.050000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;1;140.000000;
07912;20160202070000;1707.000000;0;0.000000;274.750000;267.370000;58;0;0;0;3;3;1250;0;3;0;0.000000;mq;271.250000;mq;278.250000;0.670000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07922;20160202084500;2300.000000;90;2.000000;279.650000;257.000000;18;0;0;0;8;0;8000;0;0;7;0.000000;mq;271.150000;mq;283.150000;0.830000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;90;2.000000;mq;mq;mq;7;3;mq;2;mq;
07929;20160202084500;1855.000000;0;0.000000;276.450000;264.750000;42;0;0;0;3;0;8000;0;0;7;0.000000;mq;271.950000;mq;281.650000;0.360000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;2;270;6.000000;mq;mq;mq;7;6;mq;mq;mq;
07959;20160202074500;1860.000000;270;8.000000;mq;mq;mq;0;0;0;8;5;1250;0;3;/;0.000000;mq;mq;mq;mq;0.080000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;2;270;5.000000;mq;mq;mq;6;6;mq;2;mq;
07964;20160202084000;2020.000000;270;2.000000;283.650000;262.810000;22;0;0;0;7;2;mq;2;3;0;0.000000;mq;274.550000;mq;284.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;mq;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;320.000000;
07965;20160202083500;1460.000000;0;0.000000;279.750000;265.730000;36;0;0;0;7;6;2250;0;3;2;0.000000;mq;275.550000;mq;283.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07454;20160202085500;1535.000000;mq;mq;mq;mq;mq;0;4;0;mq;mq;mq;/;/;/;0.000000;mq;mq;mq;mq;0.230000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07456;20160202084000;2180.000000;0;0.000000;281.150000;262.300000;25;0;0;0;8;0;8000;0;0;7;0.000000;mq;271.650000;mq;281.150000;0.500000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;0;0;mq;mq;mq;mq;3;40;7.000000;mq;mq;mq;7;3;mq;2;mq;
