numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07484;20160103064500;1018.000000;0;0.000000;271.650000;270.220000;90;0;6;0;1;1;250;6;0;0;18.900000;mq;270.350000;mq;278.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20160103071000;1270.000000;0;0.000000;270.050000;268.040000;86;0;7;6;7;3;800;6;3;0;13.200000;mq;268.750000;mq;274.650000;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07818;20160103070000;1250.000000;180;5.000000;269.150000;mq;mq;0;6;7;0;0;mq;0;0;0;9.000000;mq;269.150000;mq;279.150000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;5;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20160103073000;1270.000000;0;0.000000;269.150000;267.000000;85;0;7;6;0;0;mq;0;0;0;7.100000;mq;269.150000;mq;274.550000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20160103070000;1107.000000;0;0.000000;274.550000;270.600000;75;0;6;0;7;7;1750;0;3;/;0.200000;mq;272.150000;mq;278.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;20160103073000;1715.000000;0;0.000000;270.450000;266.980000;77;0;6;7;8;0;8000;0;0;9;2.000000;mq;268.650000;mq;275.250000;0.200000;0.040000;-99;768.000000;3104.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.180000;0.000000;mq;1;2;mq;2;mq;
07973;20160103070000;1472.000000;180;12.000000;271.050000;266.860000;73;0;7;6;8;8;450;5;/;/;7.600000;mq;270.750000;mq;275.750000;0.050000;0.050000;-99;768.000000;3105.000000;mq;272.450000;mq;0;6;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;1;mq;mq;mq;
07456;20160103081500;2180.000000;0;0.000000;265.150000;250.590000;30;0;7;4;3;2;30;5;0;2;4.000000;mq;264.150000;mq;274.150000;0.100000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;6;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;9;2;mq;2;mq;
07498;20160103071500;1850.000000;190;2.000000;266.450000;263.580000;80;0;7;7;2;1;800;6;3;0;5.600000;mq;266.150000;mq;274.150000;0.420000;0.120000;-99;768.000000;3112.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07499;20160103070000;1025.000000;mq;mq;mq;mq;mq;0;7;6;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.040000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07729;20160103080000;636.000000;0;0.000000;273.050000;273.050000;100;0;6;0;8;8;800;5;/;/;16.000000;mq;273.050000;mq;279.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;20160103075000;1860.000000;360;4.000000;264.250000;262.340000;86;0;7;7;1;1;3500;0;3;0;9.200000;mq;264.050000;mq;274.050000;0.400000;0.120000;-99;768.000000;3112.000000;mq;262.250000;mq;0;0;5;mq;mq;mq;mq;1;40;9.000000;mq;0.200000;mq;1;2;mq;0;110.000000;
07897;20160103075000;1870.000000;0;0.000000;267.150000;mq;mq;0;7;4;5;5;mq;5;0;0;mq;mq;mq;mq;mq;0.400000;0.200000;-99;768.000000;3120.000000;mq;265.550000;mq;0;3;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;1;2;mq;1;100.000000;
07898;20160103074500;1080.000000;0;0.000000;272.150000;mq;mq;0;7;6;0;0;mq;0;0;0;15.500000;271.450000;mq;275.650000;mq;0.020000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07904;20160103070000;2080.000000;0;0.000000;264.150000;262.810000;90;0;7;4;0;0;mq;0;0;0;6.000000;mq;264.150000;mq;273.550000;0.420000;0.120000;-99;768.000000;3112.000000;mq;266.150000;mq;0;3;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;2;mq;0;60.000000;
07919;20160103075500;2130.000000;0;0.000000;267.550000;262.770000;69;0;7;4;1;0;8000;0;0;2;12.100000;mq;266.250000;mq;274.050000;0.250000;0.080000;-99;768.000000;3108.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;0;140.000000;
07962;20160103075200;680.000000;0;0.000000;273.850000;273.710000;99;0;6;0;7;7;2250;0;1;/;2.000000;mq;272.550000;mq;279.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20160103080000;1000.000000;0;0.000000;274.850000;271.940000;81;0;7;6;8;8;3500;0;1;/;12.200000;mq;273.150000;mq;279.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20160103061000;790.000000;0;0.000000;274.350000;mq;mq;61;6;0;8;8;150;6;/;/;14.600000;273.750000;mq;277.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20160103071500;1327.000000;220;7.000000;276.150000;270.820000;68;0;6;0;8;7;800;5;3;/;2.100000;mq;273.150000;mq;276.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20160103073000;1850.000000;310;4.000000;268.950000;263.920000;68;0;7;6;2;2;1250;0;3;0;10.000000;mq;268.950000;mq;275.550000;0.110000;0.050000;-99;768.000000;3105.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;2;mq;mq;mq;
07876;20160103063000;1270.000000;0;0.000000;272.350000;mq;mq;0;7;0;8;8;250;0;3;/;mq;mq;mq;mq;mq;0.200000;0.130000;-99;768.000000;3113.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07458;20160103070000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;16.000000;mq;mq;mq;mq;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07470;20160103083000;1850.000000;0;0.000000;269.850000;mq;mq;0;7;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.350000;0.210000;-99;768.000000;3121.000000;mq;269.050000;mq;mq;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07566;20160103080000;1795.000000;0;0.000000;263.550000;260.110000;76;0;0;7;0;0;mq;0;0;0;4.600000;mq;263.550000;mq;275.150000;0.270000;0.070000;-99;768.000000;3107.000000;mq;264.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;9;mq;0;80.000000;
07721;20160103075000;1747.000000;180;4.000000;268.950000;267.560000;90;0;7;7;1;0;8000;0;0;2;17.100000;mq;268.950000;mq;274.350000;0.250000;0.160000;-99;768.000000;3116.000000;mq;270.850000;mq;0;8;mq;mq;mq;mq;mq;2;0;0.000000;0.600000;0.200000;mq;1;2;mq;0;137.000000;
07811;20160103082000;2350.000000;360;5.000000;267.550000;250.610000;25;0;7;7;0;0;mq;0;0;0;14.000000;mq;264.750000;mq;272.650000;0.400000;0.150000;-99;768.000000;3115.000000;mq;263.150000;mq;0;5;5;mq;mq;mq;mq;2;40;7.000000;mq;mq;mq;1;2;mq;0;110.000000;
07878;20160103073000;1600.000000;0;0.000000;266.950000;259.380000;55;0;6;7;0;0;mq;0;0;0;11.300000;mq;266.950000;mq;274.850000;0.050000;0.030000;-99;768.000000;3103.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;2;mq;2;mq;
07881;20160103075500;2590.000000;0;0.000000;262.650000;254.220000;50;0;7;4;0;0;mq;0;0;0;17.000000;mq;260.550000;mq;271.650000;0.630000;0.150000;-99;768.000000;3115.000000;mq;266.350000;mq;0;0;0;mq;mq;mq;mq;3;360;5.000000;mq;mq;mq;1;9;mq;0;140.000000;
07888;20160103073000;1800.000000;0;0.000000;268.650000;265.720000;80;0;7;0;0;0;mq;0;0;0;8.000000;mq;268.450000;mq;274.650000;0.180000;0.080000;-99;768.000000;3108.000000;mq;267.050000;mq;0;2;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;1;mq;1;100.000000;
07893;20160103074500;1780.000000;0;0.000000;266.650000;265.430000;91;0;7;4;2;0;8000;0;0;2;16.300000;mq;266.050000;mq;273.850000;0.480000;0.200000;-99;768.000000;3120.000000;mq;268.250000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;0.800000;0.080000;mq;9;2;mq;0;70.000000;
07901;20160103070000;1870.000000;190;2.000000;266.450000;263.580000;80;0;7;7;2;1;800;6;3;0;5.600000;mq;266.150000;mq;274.150000;0.420000;0.120000;-99;768.000000;3112.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07918;20160103080000;2284.000000;90;2.000000;261.250000;256.890000;70;0;7;7;0;0;mq;0;0;0;14.400000;mq;261.250000;mq;273.350000;0.500000;0.190000;-99;768.000000;3119.000000;mq;264.850000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07921;20160103081600;1680.000000;0;2.000000;266.250000;262.900000;77;0;7;4;0;0;mq;0;0;0;4.500000;mq;265.950000;mq;274.550000;0.100000;0.040000;-99;768.000000;3104.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07942;20160103083000;1910.000000;0;0.000000;271.250000;262.930000;53;0;7;6;0;0;mq;0;0;0;6.000000;mq;269.850000;mq;275.050000;0.110000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;7;9;mq;mq;mq;
07961;20160103075900;1745.000000;270;7.000000;274.250000;264.180000;47;0;7;4;6;3;2250;0;3;7;1.600000;mq;271.250000;mq;274.250000;0.100000;0.020000;-99;768.000000;3102.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;9;7;mq;2;mq;
07964;20160103083500;2020.000000;220;7.000000;274.350000;266.070000;54;0;0;0;8;8;1250;0;1;/;0.000000;mq;266.950000;mq;275.250000;0.290000;0.000000;-99;768.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;7;mq;2;mq;
07965;20160103083200;1460.000000;270;2.000000;274.850000;263.300000;42;0;6;4;6;6;2250;0;3;0;1.200000;mq;270.050000;mq;276.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.010000;mq;0;0;0;mq;mq;
07971;20160103073000;1384.000000;0;0.000000;272.150000;269.630000;83;0;7;6;7;7;3500;0;3;/;12.400000;mq;270.050000;mq;276.450000;0.080000;0.080000;-99;768.000000;3108.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07974;20160103080000;1500.000000;0;0.000000;270.950000;269.830000;92;0;6;7;8;8;3500;0;1;/;6.300000;mq;268.950000;mq;276.150000;0.050000;0.050000;-99;768.000000;3105.000000;mq;270.650000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07567;20160103083000;2100.000000;0;0.000000;266.350000;264.840000;89;0;4;7;5;3;150;5;1;0;4.600000;mq;266.350000;mq;272.950000;0.310000;0.060000;-99;768.000000;3106.000000;mq;270.950000;mq;0;3;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;4;mq;mq;mq;
07589;20160103082000;1570.000000;0;0.000000;268.150000;mq;mq;0;7;6;3;0;8000;0;0;2;6.300000;mq;268.150000;mq;275.150000;0.090000;0.090000;-99;768.000000;3109.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07885;20160103081000;1610.000000;0;0.000000;268.850000;267.310000;89;0;7;7;0;0;mq;0;0;0;10.000000;mq;268.750000;mq;274.450000;0.150000;0.100000;-99;768.000000;3110.000000;mq;267.850000;mq;0;2;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;6;mq;mq;mq;
07892;20160103080000;1700.000000;0;0.000000;266.150000;263.910000;84;0;7;7;0;0;mq;0;0;0;14.000000;mq;266.150000;mq;273.150000;0.440000;0.170000;-99;768.000000;3117.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07916;20160103083000;1620.000000;360;1.000000;267.950000;265.040000;80;0;7;0;0;0;mq;0;0;0;17.200000;mq;267.950000;mq;274.750000;0.180000;0.170000;-99;768.000000;3117.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;1;mq;0;100.000000;
07952;20160103081500;1840.000000;220;15.000000;273.250000;mq;mq;70;7;0;8;8;1250;0;3;/;2.000000;mq;mq;mq;mq;0.250000;0.010000;-99;768.000000;3101.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;1;220;15.000000;mq;0.010000;mq;1;7;mq;2;mq;
07393;20160103073500;2196.000000;90;2.000000;266.150000;mq;mq;0;7;0;1;1;8000;0;0;2;mq;mq;mq;mq;mq;0.420000;0.200000;-99;768.000000;3120.000000;mq;mq;mq;0;6;0;mq;mq;mq;mq;2;0;0.000000;0.270000;0.170000;mq;2;9;mq;mq;mq;
07858;20160103084500;1765.000000;310;2.000000;268.350000;267.670000;95;0;7;0;5;4;150;5;1;2;25.500000;mq;266.950000;mq;273.050000;0.660000;0.240000;-99;768.000000;3124.000000;mq;267.650000;mq;0;3;3;mq;mq;mq;mq;2;270;5.000000;mq;mq;mq;2;2;mq;1;140.000000;
07922;20160103084500;2300.000000;0;0.000000;263.150000;261.680000;89;0;7;4;1;0;8000;0;0;2;6.000000;mq;260.150000;mq;273.650000;0.350000;0.120000;-99;768.000000;3112.000000;mq;270.650000;mq;0;2;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;9;2;mq;1;90.000000;
07927;20160103084500;2100.000000;0;0.000000;268.950000;263.350000;65;0;7;0;3;0;8000;0;0;2;5.000000;mq;266.550000;mq;274.250000;0.140000;0.030000;-99;768.000000;3103.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;2;mq;1;140.000000;
07936;20160103085000;2020.000000;0;0.000000;265.950000;262.770000;78;0;7;4;2;0;8000;0;0;2;7.000000;mq;264.150000;mq;274.650000;0.100000;0.050000;-99;768.000000;3105.000000;mq;265.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;1;mq;mq;mq;
07939;20160103071000;1860.000000;90;4.000000;265.550000;262.860000;81;0;7;0;2;2;1750;0;3;0;12.000000;mq;265.050000;mq;275.150000;0.150000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07902;20160103080000;2000.000000;0;0.000000;265.450000;264.240000;91;0;7;0;3;0;8000;0;0;2;18.900000;mq;265.350000;mq;273.150000;0.600000;0.210000;-99;768.000000;3121.000000;mq;270.050000;mq;0;4;0;mq;mq;mq;mq;2;180;3.000000;mq;0.200000;mq;9;1;mq;1;mq;
07940;20160103094500;1900.000000;0;0.000000;271.850000;267.080000;70;0;7;0;5;0;8000;0;0;2;7.500000;mq;268.750000;mq;273.850000;0.180000;0.060000;-99;768.000000;3106.000000;mq;271.050000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;0;360.000000;
07863;20160103083000;2000.000000;0;0.000000;266.150000;265.070000;92;0;7;4;1;1;450;6;0;0;6.700000;mq;266.150000;mq;274.150000;0.280000;0.070000;-99;768.000000;3107.000000;mq;270.050000;mq;0;1;5;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;5;mq;0;140.000000;
07884;20160103100000;1400.000000;mq;mq;269.250000;268.140000;92;mq;mq;mq;mq;mq;mq;/;/;/;mq;268.150000;mq;278.150000;mq;0.300000;0.200000;-99;768.000000;3120.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;20160103083000;970.000000;180;3.000000;276.150000;mq;mq;0;6;4;0;0;mq;0;0;0;18.900000;mq;273.950000;mq;279.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20160103090000;1915.000000;0;0.000000;271.250000;mq;mq;0;7;6;6;0;8000;0;0;2;mq;mq;mq;mq;mq;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20160103090000;2350.000000;0;0.000000;267.150000;258.880000;52;0;3;7;1;0;8000;0;0;2;5.000000;mq;265.150000;mq;273.150000;0.450000;0.090000;-99;768.000000;3109.000000;mq;265.350000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;3;mq;1;50.000000;
07886;20160103085000;1720.000000;0;0.000000;272.050000;260.460000;41;0;7;6;7;7;1250;0;3;/;15.900000;mq;268.450000;mq;275.550000;0.200000;0.120000;-99;768.000000;3112.000000;mq;272.450000;mq;0;3;0;mq;mq;mq;mq;1;180;3.000000;0.280000;0.150000;mq;9;2;mq;0;160.000000;
07903;20160103085500;1400.000000;40;2.000000;271.850000;269.340000;83;0;7;6;9;9;mq;/;/;/;11.900000;mq;269.450000;mq;277.250000;0.050000;0.050000;-99;768.000000;3105.000000;mq;271.150000;mq;0;mq;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;2;mq;2;mq;
07907;20160103090000;1585.000000;0;0.000000;274.150000;272.690000;90;0;7;6;1;1;30;2;0;2;mq;mq;272.150000;mq;276.150000;0.050000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;2;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;9;mq;mq;mq;
07925;20160103083000;1905.000000;0;0.000000;266.650000;261.530000;67;0;7;0;0;0;mq;0;0;0;1.700000;mq;266.550000;mq;273.450000;0.090000;0.030000;-99;768.000000;3103.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;2;mq;mq;mq;
07929;20160103090000;1855.000000;0;0.000000;266.150000;262.960000;78;0;7;0;0;0;mq;0;0;0;9.600000;mq;263.750000;mq;277.250000;0.150000;0.090000;-99;768.000000;3109.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;1;1;mq;mq;mq;
07454;20160103085900;1535.000000;mq;mq;mq;mq;mq;0;7;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.150000;0.150000;-99;768.000000;3115.000000;mq;272.450000;mq;0;4;3;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07980;20160103100500;2127.000000;180;2.000000;269.350000;264.120000;67;0;7;4;8;8;250;5;4;/;1.700000;mq;266.950000;mq;272.150000;0.010000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07887;20160103084500;1500.000000;0;0.000000;268.950000;267.990000;93;0;7;6;3;1;mq;5;0;2;22.500000;mq;268.750000;mq;275.250000;0.300000;0.110000;-99;768.000000;3111.000000;mq;271.450000;mq;0;mq;2;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;70.000000;
07890;20160103090000;2200.000000;0;0.000000;265.450000;262.760000;81;0;7;4;2;0;8000;0;0;2;1.300000;mq;263.850000;mq;275.450000;0.240000;0.050000;-99;768.000000;3105.000000;mq;270.650000;mq;0;2;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;1;mq;2;mq;
07900;20160103061000;2040.000000;0;0.000000;267.950000;263.330000;70;0;7;0;6;6;mq;6;0;0;15.300000;mq;267.250000;mq;273.650000;0.480000;0.200000;-99;768.000000;3120.000000;mq;267.950000;mq;0;9;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07908;20160103061500;1970.000000;0;0.000000;269.950000;266.150000;75;0;7;0;mq;mq;mq;/;/;/;18.500000;mq;268.150000;mq;271.850000;0.480000;0.230000;-99;768.000000;3123.000000;mq;270.150000;mq;0;6;0;mq;mq;mq;mq;3;270;10.000000;mq;0.300000;mq;1;1;mq;mq;mq;
07968;20160103082300;1569.000000;0;0.000000;273.950000;266.390000;57;0;7;6;8;4;1250;0;7;7;mq;mq;269.650000;mq;276.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;220;5.000000;0.450000;0.110000;mq;0;0;0;mq;mq;
07970;20160103075500;1789.000000;0;0.000000;270.350000;268.180000;85;0;7;mq;8;8;2250;0;7;/;12.800000;mq;268.650000;mq;274.750000;0.270000;0.080000;-99;768.000000;3108.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07931;20160103065000;1665.000000;90;2.000000;266.850000;262.630000;72;0;7;0;1;0;8000;0;0;2;13.200000;mq;266.850000;mq;275.150000;0.100000;0.100000;-99;768.000000;3110.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07567;20160103124000;2100.000000;0;0.000000;269.850000;266.890000;80;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;0.310000;0.000000;-50;750.000000;3100.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07861;20160103120000;1635.000000;180;2.000000;mq;mq;mq;0;0;0;8;8;2250;0;1;/;mq;mq;mq;mq;mq;0.180000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;1;3;mq;mq;mq;mq;2;180;7.000000;0.700000;0.000000;mq;2;2;mq;mq;mq;
