numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07877;20160310091500;1645.000000;0;0.000000;271.550000;256.610000;31;0;0;0;0;0;mq;0;0;0;0.000000;mq;257.050000;mq;271.550000;1.350000;0.000000;-99;768.000000;3100.000000;mq;266.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;mq;
07891;20160310093000;1200.000000;0;0.000000;275.150000;265.280000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.650000;mq;276.150000;1.350000;0.000000;-99;768.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;2.600000;0.000000;mq;8;1;mq;mq;mq;
07961;20160310090000;1745.000000;0;0.000000;268.550000;264.960000;76;0;7;3;6;6;800;2;0;0;mq;mq;267.350000;mq;273.950000;1.200000;0.280000;-99;768.000000;3128.000000;mq;269.050000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;2;mq;0;60.000000;
07960;20160310080000;1590.000000;0;0.000000;268.150000;266.910000;91;0;7;0;3;3;450;2;0;0;22.200000;mq;267.250000;mq;276.150000;0.850000;0.260000;-99;768.000000;3126.000000;mq;270.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;0;140.000000;
07977;20160310100000;2090.000000;310;2.000000;264.250000;263.050000;91;0;3;7;3;3;450;5;0;0;3.500000;mq;263.250000;mq;271.450000;1.260000;0.150000;-99;768.000000;3115.000000;mq;270.050000;mq;0;0;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;mq;
07964;20160310131500;2020.000000;0;0.000000;268.650000;263.260000;66;0;0;0;4;4;250;5;0;0;mq;mq;mq;mq;mq;1.550000;0.000000;-50;750.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;80.000000;
07590;20160310124500;1270.000000;0;0.000000;279.050000;264.370000;34;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.150000;0.000000;-50;750.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07595;20160310133000;1915.000000;0;0.000000;274.050000;270.300000;76;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.600000;0.000000;-50;750.000000;3100.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07882;20160310122000;1390.000000;0;0.000000;273.250000;268.800000;72;0;0;0;2;2;800;2;0;0;mq;mq;mq;mq;mq;0.550000;0.000000;-50;750.000000;3100.000000;mq;271.050000;mq;0;3;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;3;mq;1;170.000000;
07924;20160310130000;2070.000000;310;2.000000;273.750000;265.260000;53;0;0;0;4;4;1750;5;0;0;mq;mq;mq;mq;mq;1.050000;0.000000;-50;750.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;130.000000;
07953;20160310134500;1800.000000;0;0.000000;275.950000;274.630000;91;0;0;0;6;6;450;2;3;/;mq;mq;mq;mq;mq;1.170000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;9;2;mq;1;110.000000;
07598;20160310133900;2070.000000;0;0.000000;274.950000;266.130000;52;0;0;0;4;3;800;5;0;2;mq;mq;mq;mq;mq;1.040000;0.000000;-50;750.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;4;2;mq;1;160.000000;
07925;20160310123000;1905.000000;0;0.000000;275.150000;262.950000;40;0;0;0;3;3;1750;0;3;9;mq;mq;mq;mq;mq;0.950000;0.000000;-50;750.000000;3100.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;2;130;1.000000;1.150000;0.000000;mq;3;3;mq;1;160.000000;
07926;20160310130000;2185.000000;0;0.000000;272.750000;264.330000;53;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.580000;0.000000;-50;750.000000;3100.000000;mq;266.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;1;180.000000;
07929;20160310130200;1855.000000;310;2.000000;275.150000;262.950000;40;0;0;0;2;2;1250;2;0;0;mq;mq;mq;mq;mq;0.960000;0.000000;-50;750.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;3;90;2.000000;mq;mq;mq;3;3;mq;mq;mq;
07942;20160310121000;1910.000000;90;1.000000;273.450000;266.150000;58;0;0;0;6;6;800;2;3;/;mq;mq;mq;mq;mq;0.910000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;90;4.000000;mq;mq;mq;3;3;mq;1;170.000000;
07457;20160310104500;790.000000;260;2.000000;278.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.130000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20160310114500;1765.000000;0;0.000000;271.550000;266.220000;67;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;3.250000;0.000000;-50;750.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;4.900000;0.000000;mq;2;3;mq;2;mq;
07870;20160310124500;1650.000000;0;0.000000;273.550000;268.720000;70;0;0;0;1;1;450;2;0;0;mq;mq;mq;mq;mq;0.960000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;122.000000;
07875;20160310123000;1860.000000;0;0.000000;274.150000;263.820000;46;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.670000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;4;mq;1;100.000000;
07876;20160310114500;1270.000000;0;0.000000;274.750000;mq;mq;0;0;0;1;1;1250;2;0;0;mq;mq;mq;mq;mq;1.100000;0.000000;-50;750.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;7;2;mq;mq;mq;
07908;20160310120000;1970.000000;90;3.000000;273.850000;259.390000;33;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;2.340000;0.000000;-50;750.000000;3100.000000;mq;266.950000;mq;0;mq;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;2;mq;mq;mq;
07974;20160310073000;1500.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;26.800000;268.150000;mq;276.850000;mq;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07980;20160310123000;2127.000000;40;5.000000;267.150000;264.730000;83;0;7;7;3;3;250;2;0;0;mq;mq;mq;mq;mq;0.120000;0.100000;-50;750.000000;3110.000000;mq;268.550000;mq;0;2;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;1;mq;0;104.000000;
07986;20160310110000;1623.000000;40;6.000000;272.050000;270.920000;92;73;7;7;8;8;150;5;/;/;mq;mq;mq;mq;mq;0.630000;0.050000;-50;750.000000;3105.000000;mq;271.650000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;9;mq;0;130.000000;
07721;20160310124500;1747.000000;0;0.000000;271.450000;267.950000;77;0;0;0;3;3;80;2;0;0;mq;mq;mq;mq;mq;1.860000;0.000000;-50;750.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;1.900000;0.000000;mq;3;4;mq;1;mq;
07856;20160310111500;1620.000000;0;0.000000;275.650000;262.420000;37;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.650000;0.000000;-50;750.000000;3100.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;2;310;4.000000;3.950000;0.000000;mq;2;3;mq;1;110.000000;
07921;20160310120700;1680.000000;360;3.000000;275.750000;261.810000;35;0;0;0;1;1;3500;0;3;0;mq;mq;mq;mq;mq;0.980000;0.000000;-50;750.000000;3100.000000;mq;269.350000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;0.000000;mq;2;2;mq;mq;mq;
07943;20160310110000;1650.000000;310;4.000000;270.450000;270.040000;97;45;4;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.530000;0.000000;-50;750.000000;3100.000000;mq;271.450000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;0;160.000000;
07952;20160310120000;1840.000000;0;0.000000;mq;mq;mq;0;0;0;3;3;3500;0;3;0;mq;mq;mq;mq;mq;2.000000;0.000000;-50;750.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;4;0;0.000000;mq;mq;mq;1;2;mq;1;140.000000;
07955;20160310123000;1840.000000;0;0.000000;mq;mq;mq;0;0;0;4;4;800;2;0;0;mq;mq;mq;mq;mq;1.300000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;360;3.000000;2.400000;0.000000;mq;1;9;mq;1;120.000000;
07960;20160310123000;1590.000000;270;2.000000;271.450000;268.620000;81;0;0;0;2;2;450;2;0;0;mq;mq;mq;mq;mq;0.830000;0.000000;-50;750.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;1;140.000000;
07961;20160310120000;1745.000000;0;0.000000;271.850000;264.640000;58;0;0;0;1;1;80;2;0;0;mq;mq;mq;mq;mq;1.150000;0.000000;-50;750.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;9;mq;1;80.000000;
07974;20160310123000;1500.000000;0;0.000000;273.950000;266.840000;59;0;7;3;8;7;1250;6;/;/;mq;mq;mq;mq;mq;0.700000;0.180000;-50;750.000000;3118.000000;mq;272.750000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;0;160.000000;
07608;20160310123000;1327.000000;0;0.000000;273.550000;272.840000;95;45;4;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.200000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07902;20160310123500;2000.000000;0;0.000000;272.250000;267.280000;69;0;0;0;1;1;450;2;0;0;mq;mq;mq;mq;mq;2.150000;0.000000;-50;750.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;360;5.000000;mq;mq;mq;1;1;mq;1;100.000000;
07878;20160310081000;1600.000000;0;0.000000;271.950000;260.660000;42;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.250000;mq;276.750000;0.480000;0.000000;-99;768.000000;3100.000000;mq;270.550000;mq;0;0;1;mq;mq;mq;mq;2;90;3.000000;mq;mq;mq;3;4;mq;1;120.000000;
07878;20160310132000;1600.000000;0;0.000000;276.950000;263.230000;36;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.470000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;3;3;mq;1;170.000000;
07895;20160310130000;1970.000000;0;0.000000;273.650000;265.410000;54;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.700000;0.000000;-50;750.000000;3100.000000;mq;265.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;1;100.000000;
07901;20160310121500;1870.000000;0;0.000000;275.150000;265.280000;48;0;0;0;1;1;1250;0;3;0;mq;mq;mq;mq;mq;2.300000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;40;3.000000;3.200000;0.000000;mq;3;3;mq;2;mq;
07922;20160310085000;2300.000000;0;0.000000;266.150000;263.280000;80;0;3;0;2;2;800;0;3;0;0.000000;mq;259.650000;mq;268.650000;1.440000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;2;mq;1;150.000000;
07973;20160310073000;1472.000000;220;2.000000;267.050000;260.750000;61;0;7;7;5;5;150;5;0;0;14.500000;mq;266.750000;mq;274.850000;0.650000;0.130000;-99;768.000000;3113.000000;mq;267.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;0;200.000000;
07498;20160310124500;1850.000000;220;1.000000;274.250000;267.350000;60;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.600000;0.000000;-50;750.000000;3100.000000;mq;267.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07567;20160310124000;2100.000000;0;0.000000;274.250000;263.910000;46;0;0;0;1;1;1250;0;3;0;mq;mq;mq;mq;mq;1.420000;0.000000;-50;750.000000;3100.000000;mq;267.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;mq;mq;
07815;20160310130000;2350.000000;0;0.000000;273.050000;261.660000;42;0;0;0;1;1;800;2;0;0;mq;mq;mq;mq;mq;1.750000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07885;20160310121500;1610.000000;130;2.000000;275.150000;264.730000;46;0;0;0;1;1;1250;0;3;0;mq;mq;mq;mq;mq;1.200000;0.000000;-50;750.000000;3100.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;3;mq;1;190.000000;
07888;20160310124500;1800.000000;0;0.000000;275.150000;264.450000;45;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.000000;0.000000;-50;750.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;2;mq;2;mq;
07889;20160310122000;1800.000000;0;0.000000;272.650000;261.300000;42;0;0;0;1;1;1250;2;0;0;mq;mq;mq;mq;mq;0.900000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07893;20160310130000;1780.000000;0;0.000000;272.550000;263.400000;50;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.600000;0.000000;-50;750.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;2.100000;0.000000;mq;2;2;mq;1;100.000000;
07896;20160310124500;1416.000000;0;0.000000;277.250000;259.440000;26;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.070000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;2;2;mq;1;160.000000;
07904;20160310121500;2080.000000;0;0.000000;271.250000;258.140000;36;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.510000;0.000000;-50;750.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;mq;mq;
07922;20160310124000;2300.000000;0;0.000000;272.150000;266.600000;66;0;0;0;1;1;800;0;3;0;mq;mq;mq;mq;mq;1.440000;0.000000;-50;750.000000;3100.000000;mq;268.850000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;2;mq;1;160.000000;
07943;20160310085000;1650.000000;mq;mq;mq;mq;mq;0;7;7;mq;mq;mq;/;/;/;35.800000;267.550000;mq;270.950000;mq;1.600000;0.400000;-99;768.000000;3140.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07950;20160310080000;1600.000000;mq;mq;mq;mq;mq;0;7;7;mq;mq;mq;/;/;/;34.400000;mq;mq;mq;mq;1.000000;0.390000;-99;768.000000;3139.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07959;20160310130000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;4;3;150;2;1;0;mq;mq;mq;mq;mq;1.300000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;0.000000;mq;2;1;mq;1;80.000000;
07928;20160310133000;1550.000000;0;0.000000;274.250000;267.990000;63;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;1.720000;0.000000;-50;750.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;2.350000;0.000000;mq;3;3;mq;1;95.000000;
07986;20160310080000;1623.000000;40;5.000000;271.550000;271.000000;96;70;7;7;8;8;150;5;/;/;58.000000;mq;mq;mq;mq;0.540000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20160310140000;1569.000000;0;0.000000;mq;mq;mq;0;7;3;2;2;1750;0;3;0;mq;mq;mq;mq;mq;0.600000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;2;mq;mq;mq;mq;mq;3;0;0.000000;2.000000;0.300000;mq;1;2;mq;1;160.000000;
07972;20160310131500;1715.000000;0;0.000000;271.450000;266.320000;68;0;0;0;4;2;450;2;3;0;mq;mq;mq;mq;mq;1.100000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;mq;0;0;mq;mq;mq;mq;4;310;2.000000;1.200000;mq;mq;1;9;mq;0;100.000000;
07900;20160310134000;2040.000000;180;1.000000;273.150000;263.440000;48;0;0;0;1;1;1750;0;3;0;mq;mq;mq;mq;mq;2.020000;0.000000;-50;750.000000;3100.000000;mq;271.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;1;100.000000;
07953;20160310083000;1800.000000;0;0.000000;270.250000;269.130000;92;0;7;4;7;7;800;2;3;/;13.300000;mq;264.750000;mq;272.650000;1.200000;0.380000;-99;768.000000;3138.000000;mq;266.550000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;0.400000;mq;9;2;mq;0;100.000000;
07964;20160310094500;2020.000000;0;0.000000;269.150000;263.740000;66;0;7;3;3;1;250;5;3;/;15.100000;mq;263.750000;mq;272.350000;1.550000;0.350000;-99;768.000000;3135.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;70.000000;
07968;20160310080000;1569.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;17.800000;mq;mq;mq;mq;0.600000;0.220000;-99;768.000000;3122.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
