numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07876;20151208070000;1270.000000;0;0.000000;275.650000;271.490000;74;0;0;0;0;0;mq;0;0;0;mq;275.150000;mq;282.650000;mq;mq;0.050000;-99;768.000000;3105.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20151208073000;1080.000000;0;0.000000;272.150000;mq;mq;0;0;0;0;0;mq;0;0;0;mq;270.650000;mq;283.650000;mq;mq;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07904;20151208070000;2080.000000;0;0.000000;270.150000;265.450000;70;0;0;0;3;2;800;0;3;2;0.000000;mq;268.950000;mq;275.950000;0.260000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;0;mq;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;4;mq;mq;mq;
07962;20151208065000;680.000000;0;0.000000;272.250000;271.690000;96;0;0;0;1;1;3500;0;3;0;0.000000;271.450000;mq;288.550000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20151208072000;1000.000000;0;0.000000;281.250000;271.180000;49;0;0;0;6;6;3500;0;3;0;0.000000;mq;280.550000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20151208070000;1281.000000;0;0.000000;271.550000;269.820000;88;0;0;0;2;2;450;5;0;0;0.000000;mq;271.550000;mq;283.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;20151208080500;2284.000000;90;7.000000;269.150000;264.300000;69;0;0;0;1;0;8000;0;0;9;0.000000;mq;268.750000;mq;275.650000;0.300000;0.000000;-99;768.000000;3100.000000;mq;268.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;3;mq;mq;mq;
07931;20151208065000;1665.000000;360;2.000000;272.350000;269.830000;83;0;0;0;1;0;8000;0;0;2;0.000000;mq;272.150000;mq;281.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07961;20151208084600;1745.000000;0;0.000000;277.750000;268.990000;53;0;0;0;7;7;1750;0;3;/;0.000000;mq;275.650000;mq;281.450000;0.270000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;7;mq;mq;mq;
07889;20151208073500;1800.000000;0;0.000000;272.650000;267.080000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.150000;mq;278.850000;0.160000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;4;mq;mq;mq;
07953;20151208083000;1800.000000;0;0.000000;278.650000;269.310000;51;0;0;0;5;4;2250;0;3;9;0.000000;mq;275.750000;mq;280.150000;0.200000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;1;180;2.000000;0.500000;0.000000;mq;6;4;mq;2;mq;
07975;20151208080000;1420.000000;220;2.000000;278.950000;267.630000;44;0;0;0;6;5;3500;0;3;2;0.000000;mq;276.450000;mq;283.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07815;20151208083000;2350.000000;0;0.000000;271.150000;267.310000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;278.150000;0.330000;0.000000;-99;768.000000;3100.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07954;20151208065400;1107.000000;0;0.000000;279.350000;271.700000;58;0;0;0;8;8;2250;0;3;/;0.000000;mq;277.950000;mq;290.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07968;20151208080000;1569.000000;0;0.000000;279.750000;265.730000;36;0;0;0;4;4;1750;0;3;0;0.000000;mq;277.450000;mq;284.250000;0.070000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;0;0.000000;0.280000;0.000000;mq;7;7;mq;mq;mq;
07970;20151208080000;1789.000000;0;0.000000;276.750000;267.810000;52;0;0;0;7;6;1250;0;7;0;0.000000;mq;275.550000;mq;284.750000;0.450000;0.000000;-99;768.000000;3100.000000;mq;268.550000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07888;20151208091000;1800.000000;0;0.000000;274.650000;268.780000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;274.150000;mq;281.550000;0.090000;0.000000;-99;768.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;7;mq;2;mq;
07959;20151208091000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;8;5;1250;0;7;2;0.000000;mq;mq;mq;mq;0.550000;0.000000;-99;768.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;7;6;mq;1;mq;
07952;20151208090000;1840.000000;0;0.000000;279.150000;mq;mq;0;0;0;7;7;1750;0;7;/;0.000000;mq;mq;mq;mq;0.500000;0.000000;-99;768.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;mq;mq;mq;7;6;mq;mq;mq;
07608;20151208123000;1327.000000;0;0.000000;281.150000;277.910000;80;0;0;0;8;7;250;5;3;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;20151208120000;2590.000000;0;0.000000;273.150000;mq;mq;0;0;0;1;1;450;0;3;0;mq;mq;mq;mq;mq;0.490000;0.000000;-50;750.000000;3100.000000;mq;267.350000;mq;0;3;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;mq;mq;
07904;20151208120000;2080.000000;0;0.000000;274.850000;259.110000;30;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.260000;0.000000;-50;750.000000;3100.000000;mq;266.150000;mq;0;mq;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;4;mq;mq;mq;
07982;20151208085000;1740.000000;0;0.000000;278.350000;271.660000;62;0;0;0;5;5;800;0;3;0;0.000000;mq;272.550000;mq;283.750000;0.400000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07931;20151208113000;1665.000000;270;2.000000;279.750000;269.240000;47;0;0;0;1;1;1750;5;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07952;20151208114500;1840.000000;0;0.000000;278.650000;mq;mq;0;0;0;8;8;1250;0;7;/;mq;mq;mq;mq;mq;0.500000;0.000000;-50;750.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;0.000000;mq;7;6;mq;2;mq;
07498;20151208123000;1850.000000;180;2.000000;274.550000;267.630000;60;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.280000;0.000000;-50;750.000000;3100.000000;mq;269.250000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;4;mq;mq;mq;
07815;20151208133000;2350.000000;0;0.000000;276.150000;266.740000;50;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;0.300000;0.000000;-50;750.000000;3100.000000;mq;269.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07953;20151208115000;1800.000000;180;1.000000;278.450000;270.140000;55;0;0;0;8;8;1250;0;3;/;mq;mq;mq;mq;mq;0.200000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;1;180;4.000000;0.500000;0.000000;mq;6;6;mq;2;mq;
07959;20151208140000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;8;8;1750;0;7;/;mq;mq;mq;mq;mq;0.500000;0.000000;-50;750.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;6;6;mq;1;440.000000;
