numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07861;20160206084500;1635.000000;0;0.000000;276.150000;mq;mq;0;0;0;5;0;8000;0;0;2;0.000000;mq;mq;mq;mq;0.850000;0.000000;-99;768.000000;3100.000000;mq;270.850000;mq;0;4;0;mq;mq;mq;mq;3;220;5.000000;1.250000;0.000000;mq;3;9;mq;2;mq;
07863;20160206084000;2000.000000;0;0.000000;275.450000;264.440000;44;0;0;0;6;0;8000;0;0;7;0.000000;mq;269.650000;mq;275.450000;1.100000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;7;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;2;mq;
07882;20160206082000;1390.000000;180;12.000000;280.250000;266.530000;37;0;0;0;5;0;8000;0;0;7;0.000000;mq;273.050000;mq;281.550000;0.100000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;6;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07885;20160206083000;1610.000000;180;2.000000;278.950000;265.720000;38;0;0;0;5;5;2250;0;3;0;0.000000;mq;274.150000;mq;279.650000;0.580000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07890;20160206080000;2200.000000;130;2.000000;274.650000;262.180000;39;0;3;0;6;6;2600;6;1;2;0.000000;mq;270.850000;mq;277.150000;0.960000;0.000000;-99;768.000000;3100.000000;mq;266.750000;mq;0;0;3;mq;mq;mq;mq;3;130;9.000000;mq;mq;mq;3;3;mq;1;260.000000;
07891;20160206083000;1200.000000;0;0.000000;277.350000;270.270000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;272.450000;mq;277.850000;0.800000;0.000000;-99;768.000000;3100.000000;mq;272.450000;mq;0;0;3;mq;mq;mq;mq;2;180;4.000000;1.700000;0.000000;mq;8;2;mq;2;mq;
07893;20160206075000;1780.000000;130;2.000000;271.650000;268.140000;77;0;0;0;7;1;3500;0;3;2;0.000000;mq;269.150000;mq;274.150000;1.070000;0.000000;-99;768.000000;3100.000000;mq;268.950000;mq;0;0;0;mq;mq;mq;mq;2;180;4.000000;1.910000;0.000000;mq;9;3;mq;1;70.000000;
07916;20160206082000;1620.000000;310;3.000000;276.250000;264.870000;43;0;0;0;5;2;2250;0;3;7;0.000000;mq;271.750000;mq;281.950000;0.460000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;3;mq;2;mq;
07918;20160206080000;2284.000000;130;7.000000;274.350000;262.230000;40;0;3;0;5;0;8000;0;0;2;0.000000;mq;267.250000;mq;276.750000;1.400000;0.000000;-99;768.000000;3100.000000;mq;267.350000;mq;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07977;20160206085000;2090.000000;180;7.000000;276.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.270000;0.000000;-99;768.000000;3100.000000;mq;269.750000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07980;20160206085000;2127.000000;130;2.000000;275.250000;257.240000;25;0;0;0;3;2;800;0;1;2;0.000000;mq;273.250000;mq;279.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07903;20160206085500;1400.000000;130;9.000000;279.550000;268.470000;45;0;0;0;5;3;1250;0;3;2;0.000000;mq;273.350000;mq;281.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;20160206085300;2020.000000;0;0.000000;275.150000;265.010000;47;0;0;0;5;2;3500;0;3;2;0.000000;mq;270.850000;mq;281.150000;0.220000;0.000000;-99;768.000000;3100.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07935;20160206083400;2060.000000;0;0.000000;273.950000;260.210000;35;0;0;0;3;1;1250;5;0;9;0.000000;mq;272.250000;mq;281.750000;0.200000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07495;20160206085500;1440.000000;220;5.000000;276.150000;269.360000;61;0;0;0;4;0;8000;0;0;2;0.000000;mq;272.650000;mq;276.450000;0.300000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;6;mq;2;mq;
07598;20160206095000;2070.000000;0;0.000000;275.850000;265.650000;47;0;0;0;7;2;3500;0;3;2;0.000000;mq;mq;mq;mq;0.340000;0.000000;-99;768.000000;3100.000000;mq;268.750000;mq;0;0;0;mq;mq;mq;mq;1;160;14.000000;mq;mq;mq;3;4;mq;2;mq;
07470;20160206090000;1850.000000;220;5.000000;276.150000;mq;mq;0;0;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;1.600000;0.000000;-99;768.000000;3100.000000;mq;269.950000;mq;mq;mq;mq;mq;mq;mq;mq;3;220;12.000000;2.650000;0.000000;mq;2;4;0;mq;mq;
07989;20160206091000;1670.000000;180;4.000000;279.950000;mq;mq;0;0;0;4;0;8000;0;0;2;mq;mq;274.750000;mq;283.350000;0.010000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;5;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;mq;mq;mq;mq;
07457;20160206105000;790.000000;0;0.000000;277.650000;mq;mq;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20160206115500;1270.000000;180;2.000000;284.050000;267.570000;31;0;0;0;3;1;3500;0;3;2;mq;mq;mq;mq;mq;0.080000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07595;20160206120000;1915.000000;130;14.000000;276.150000;270.000000;64;0;0;0;5;4;450;5;4;0;mq;mq;mq;mq;mq;0.080000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07876;20160206111000;1270.000000;0;0.000000;280.550000;mq;mq;0;0;0;2;0;8000;0;0;2;mq;mq;mq;mq;mq;0.550000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;220;2.000000;mq;mq;mq;7;2;mq;mq;mq;
07921;20160206120500;1680.000000;270;5.000000;278.950000;265.020000;36;0;0;0;7;0;8000;0;0;2;mq;mq;mq;mq;mq;0.410000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;130;2.000000;mq;0.000000;mq;7;4;mq;mq;mq;
07923;20160206120500;1895.000000;180;8.000000;277.650000;265.530000;41;0;3;0;3;2;1750;0;1;2;mq;mq;mq;mq;mq;0.360000;0.000000;-50;750.000000;3100.000000;mq;269.250000;mq;0;0;7;mq;mq;mq;mq;2;180;5.000000;mq;mq;mq;4;7;mq;2;mq;
07926;20160206122000;2185.000000;180;7.000000;275.850000;267.220000;53;0;0;0;6;1;1250;2;3;2;mq;mq;mq;mq;mq;0.670000;0.000000;-50;750.000000;3100.000000;mq;270.950000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;7;4;mq;2;mq;
07931;20160206113000;1665.000000;270;2.000000;280.250000;265.810000;35;0;0;0;8;0;8000;0;0;2;mq;mq;mq;mq;mq;0.120000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5;7;mq;mq;mq;
07856;20160206111500;1620.000000;220;4.000000;281.050000;263.180000;27;0;0;0;5;0;8000;0;0;2;mq;mq;mq;mq;mq;0.880000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;7;mq;mq;mq;mq;3;270;11.000000;2.350000;0.000000;mq;6;9;mq;1;140.000000;
07858;20160206121500;1765.000000;0;0.000000;277.750000;267.400000;47;0;0;0;6;6;3500;0;3;2;mq;mq;mq;mq;mq;1.610000;0.000000;-50;750.000000;3100.000000;mq;271.750000;mq;0;0;0;mq;mq;mq;mq;3;130;3.000000;3.100000;0.000000;mq;9;2;mq;1;190.000000;
07608;20160206123000;1327.000000;220;14.000000;278.450000;271.310000;60;0;0;0;2;0;8000;0;0;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;20160206121000;1650.000000;180;3.000000;281.050000;267.600000;38;0;0;0;5;4;1250;5;3;2;mq;mq;mq;mq;mq;0.300000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;mq;7;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;6;mq;2;mq;
07872;20160206120000;1355.000000;120;1.000000;280.450000;270.980000;51;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;0.040000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07875;20160206121400;1860.000000;220;5.000000;279.150000;270.030000;52;0;0;0;6;2;1750;0;3;2;mq;mq;mq;mq;mq;1.030000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;220;17.000000;mq;mq;mq;4;3;mq;1;160.000000;
07881;20160206123000;2590.000000;180;13.000000;272.250000;257.600000;32;36;3;3;5;3;1750;0;4;7;mq;mq;mq;mq;mq;1.550000;0.000000;-50;750.000000;3100.000000;mq;268.350000;mq;0;0;7;mq;mq;mq;mq;3;180;15.000000;mq;mq;mq;3;3;mq;2;mq;
07882;20160206123000;1390.000000;180;15.000000;281.350000;267.870000;38;0;0;0;2;0;8000;0;0;2;mq;mq;mq;mq;mq;0.090000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;3;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07903;20160206125000;1400.000000;130;7.000000;280.350000;270.890000;51;0;0;0;5;2;800;2;3;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;20160206121000;1720.000000;0;0.000000;281.450000;267.960000;38;0;0;0;3;1;3500;0;4;2;mq;mq;mq;mq;mq;0.550000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;0;0;mq;mq;mq;mq;3;180;11.000000;1.280000;0.000000;mq;6;3;mq;1;160.000000;
07942;20160206124500;1910.000000;0;0.000000;274.350000;269.670000;71;0;0;0;7;7;800;0;7;/;mq;mq;mq;mq;mq;0.120000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;1;310;3.000000;mq;mq;mq;6;6;mq;2;mq;
07943;20160206123000;1650.000000;180;11.000000;278.950000;263.110000;31;36;3;3;3;0;8000;0;0;7;mq;mq;mq;mq;mq;0.050000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;5;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;1;280.000000;
07950;20160206123000;1600.000000;180;9.000000;283.050000;262.300000;22;0;3;0;3;1;1250;0;4;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;7;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07952;20160206115000;1840.000000;180;10.000000;278.950000;mq;mq;36;3;3;2;0;8000;0;0;2;mq;mq;mq;mq;mq;0.650000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;0;0;3;mq;mq;mq;mq;2;180;15.000000;mq;mq;mq;9;3;mq;1;mq;
07953;20160206120300;1800.000000;220;1.000000;281.150000;261.250000;23;0;0;0;5;1;2250;0;3;2;mq;mq;mq;mq;mq;0.130000;0.000000;-50;750.000000;3100.000000;mq;269.650000;mq;0;0;0;mq;mq;mq;mq;1;180;5.000000;mq;mq;mq;3;4;mq;2;mq;
07980;20160206121500;2127.000000;130;7.000000;275.750000;259.890000;30;0;0;0;4;3;800;0;4;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07896;20160206120000;1416.000000;90;7.000000;280.150000;263.310000;29;0;0;0;2;2;1750;2;0;2;mq;mq;mq;mq;mq;0.770000;0.000000;-50;750.000000;3100.000000;mq;271.650000;mq;0;0;6;mq;mq;mq;mq;2;130;1.000000;mq;mq;mq;3;2;mq;1;140.000000;
07901;20160206120000;1870.000000;40;3.000000;279.150000;266.560000;40;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;1.020000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;2;40;10.000000;2.300000;0.000000;mq;6;3;mq;2;mq;
07904;20160206123000;2080.000000;270;2.000000;273.650000;252.030000;18;0;0;0;4;0;8000;0;0;2;mq;mq;mq;mq;mq;1.150000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;0;0;8;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07913;20160206120000;2320.000000;130;2.000000;274.950000;261.450000;36;0;0;0;3;2;1750;0;3;2;mq;mq;mq;mq;mq;1.150000;0.000000;-50;750.000000;3100.000000;mq;269.550000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07567;20160206120000;2100.000000;0;0.000000;277.250000;263.500000;36;0;0;0;4;1;3500;0;4;2;mq;mq;mq;mq;mq;0.840000;0.000000;-50;750.000000;3100.000000;mq;267.050000;mq;0;2;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07567;20160206093000;2100.000000;180;1.000000;273.650000;262.510000;43;0;0;0;5;2;3500;0;3;2;0.000000;mq;270.150000;mq;275.150000;0.840000;0.000000;-99;768.000000;3100.000000;mq;266.250000;mq;0;0;3;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07815;20160206123000;2350.000000;220;2.000000;274.150000;266.810000;58;0;0;0;6;3;2250;0;7;2;mq;mq;mq;mq;mq;1.300000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;7;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07885;20160206120000;1610.000000;0;0.000000;280.650000;267.240000;38;0;0;0;6;6;2250;0;3;0;mq;mq;mq;mq;mq;0.580000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07888;20160206113000;1800.000000;220;2.000000;280.550000;266.080000;35;0;0;0;6;4;800;6;3;2;mq;mq;mq;mq;mq;0.650000;0.000000;-50;750.000000;3100.000000;mq;272.550000;mq;0;0;7;mq;mq;mq;mq;3;130;10.000000;mq;mq;mq;3;2;mq;1;180.000000;
07888;20160206071500;1800.000000;0;0.000000;276.650000;262.610000;35;0;0;0;6;3;mq;6;3;2;0.000000;mq;272.650000;mq;282.750000;0.650000;0.000000;-99;768.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;7;2;mq;2;mq;
07889;20160206111000;1800.000000;180;6.000000;279.150000;266.560000;40;0;0;0;3;2;2250;0;1;2;mq;mq;mq;mq;mq;0.460000;0.000000;-50;750.000000;3100.000000;mq;271.850000;mq;0;0;6;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;3;3;mq;mq;mq;
07890;20160206120000;2200.000000;130;7.000000;275.750000;264.120000;42;36;3;0;5;5;1750;6;1;0;mq;mq;mq;mq;mq;0.960000;0.000000;-50;750.000000;3100.000000;mq;269.050000;mq;0;0;7;mq;mq;mq;mq;3;130;20.000000;mq;mq;mq;3;3;mq;1;260.000000;
07892;20160206123000;1700.000000;0;0.000000;277.150000;272.170000;70;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;0.760000;0.000000;-50;750.000000;3100.000000;mq;272.150000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;2;mq;1;120.000000;
07893;20160206113000;1780.000000;0;0.000000;276.750000;267.550000;51;0;0;0;4;1;3500;0;3;2;mq;mq;mq;mq;mq;1.060000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;2;130;7.000000;mq;0.000000;mq;8;3;mq;1;80.000000;
07895;20160206120000;1970.000000;180;2.000000;279.150000;262.870000;30;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;1.100000;0.000000;-50;750.000000;3100.000000;mq;269.850000;mq;0;0;3;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;2;mq;1;90.000000;
07922;20160206124500;2300.000000;180;14.000000;274.150000;265.390000;52;36;3;0;6;3;3500;0;3;7;mq;mq;mq;mq;mq;0.800000;0.000000;-50;750.000000;3100.000000;mq;268.850000;mq;0;0;3;mq;mq;mq;mq;3;180;18.000000;mq;mq;mq;3;2;mq;1;180.000000;
07458;20160206080000;1152.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.120000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;20160206075000;1747.000000;130;8.000000;278.450000;262.670000;31;0;0;0;3;0;8000;0;0;7;0.000000;mq;270.950000;mq;279.250000;0.840000;0.000000;-99;768.000000;3100.000000;mq;273.050000;mq;0;4;3;mq;mq;mq;mq;3;220;14.000000;1.380000;0.000000;mq;7;3;mq;2;mq;
07878;20160206131500;1600.000000;0;0.000000;281.450000;266.110000;33;0;0;0;6;2;3500;0;4;7;mq;mq;mq;mq;mq;0.130000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;0;3;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;6;6;mq;1;200.000000;
07878;20160206081500;1600.000000;0;0.000000;275.550000;262.990000;39;0;0;0;7;1;3500;0;7;2;0.000000;mq;273.350000;mq;279.350000;0.140000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;0;3;mq;mq;mq;mq;2;180;5.000000;mq;mq;mq;7;6;mq;2;mq;
07887;20160206133000;1500.000000;0;0.000000;282.150000;280.100000;87;0;3;0;3;1;1750;0;3;2;mq;mq;mq;mq;mq;1.000000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;0;7;mq;mq;mq;mq;3;130;4.000000;1.600000;0.000000;mq;8;3;mq;1;205.000000;
07902;20160206130000;2000.000000;180;5.000000;277.850000;266.020000;42;0;0;0;4;1;2250;0;4;2;mq;mq;mq;mq;mq;1.210000;0.000000;-50;750.000000;3100.000000;mq;271.350000;mq;0;1;7;mq;mq;mq;mq;3;180;27.000000;mq;mq;mq;3;3;mq;2;mq;
07928;20160206133000;1550.000000;270;2.000000;279.550000;268.770000;46;0;0;0;6;2;3500;0;4;2;mq;mq;mq;mq;mq;0.790000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;3;270;9.000000;0.900000;0.000000;mq;3;3;mq;1;180.000000;
07939;20160206112200;1860.000000;0;0.000000;279.150000;275.430000;77;0;0;0;5;3;450;6;7;7;mq;mq;mq;mq;mq;0.370000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07964;20160206132000;2020.000000;220;14.000000;276.550000;262.160000;34;0;0;0;4;4;1250;0;7;2;mq;mq;mq;mq;mq;0.520000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;0;4;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;3;mq;2;mq;
07965;20160206131400;1460.000000;220;4.000000;284.850000;264.390000;23;0;0;0;2;2;3500;0;4;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;3;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;0;0;0;mq;mq;
07968;20160206131400;1569.000000;220;7.000000;284.150000;276.690000;60;0;0;0;3;1;1250;0;4;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;8;mq;mq;mq;mq;1;220;25.000000;0.620000;0.000000;mq;0;0;0;mq;mq;
07970;20160206120000;1789.000000;220;7.000000;283.550000;259.510000;17;0;0;0;4;3;2250;0;7;2;mq;mq;mq;mq;mq;0.200000;0.000000;-50;750.000000;3100.000000;mq;272.750000;mq;0;0;3;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07900;20160206115000;2040.000000;0;0.000000;277.450000;265.350000;41;0;0;0;8;1;2600;2;0;2;mq;mq;mq;mq;mq;1.360000;0.000000;-50;750.000000;3100.000000;mq;269.950000;mq;0;0;1;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;9;2;mq;1;80.000000;
07904;20160206120000;2080.000000;130;7.000000;275.750000;264.120000;42;36;3;0;5;5;1750;6;1;0;mq;mq;mq;mq;mq;0.960000;0.000000;-50;750.000000;3100.000000;mq;269.050000;mq;0;0;7;mq;mq;mq;mq;3;130;20.000000;mq;mq;mq;3;3;mq;1;260.000000;
07961;20160206135000;1745.000000;180;15.000000;280.250000;261.530000;25;0;0;0;4;4;3500;0;3;0;mq;mq;mq;mq;mq;0.190000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;0;7;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07598;20160206130000;2070.000000;180;2.000000;277.150000;268.680000;54;0;0;0;5;1;1250;6;3;2;mq;mq;mq;mq;mq;0.340000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;4;mq;2;mq;
07721;20160206130500;1747.000000;180;7.000000;279.050000;266.140000;39;0;0;0;5;1;3500;0;4;7;mq;mq;mq;mq;mq;0.800000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;0;3;mq;mq;mq;mq;3;180;14.000000;1.380000;0.000000;mq;3;3;mq;1;120.000000;
07908;20160206123000;1970.000000;0;0.000000;279.350000;267.380000;42;0;0;0;8;0;8000;0;0;7;mq;mq;mq;mq;mq;1.580000;0.000000;-50;750.000000;3100.000000;mq;271.650000;mq;0;0;0;mq;mq;mq;mq;3;220;10.000000;mq;mq;mq;2;2;mq;mq;mq;
07927;20160206121500;2100.000000;180;2.000000;275.050000;260.830000;34;0;0;0;5;4;2250;0;1;7;mq;mq;mq;mq;mq;0.460000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;3;3;mq;1;210.000000;
07955;20160206123500;1840.000000;220;10.000000;276.750000;265.020000;42;0;3;3;4;2;2250;0;4;2;mq;mq;mq;mq;mq;0.020000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;7;mq;mq;mq;mq;1;180;30.000000;mq;mq;mq;6;7;mq;2;mq;
07959;20160206131100;1860.000000;180;7.000000;274.150000;mq;mq;0;0;0;4;2;800;0;3;2;mq;mq;mq;mq;mq;0.080000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;0;7;mq;mq;mq;mq;2;180;25.000000;mq;mq;mq;7;6;mq;2;mq;
07917;20160206150000;1281.000000;0;2.000000;280.750000;273.930000;62;0;0;0;7;7;1250;0;2;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
